id,name,age,grade
2412,Student_2412,11,98
2413,Student_2413,14,23
2414,Student_2414,10,98
2415,Student_2415,14,53
2416,Student_2416,18,13
2417,Student_2417,13,10
2418,Student_2418,10,21
2419,Student_2419,10,93
2420,Student_2420,13,41
2421,Student_2421,11,39
2422,Student_2422,10,31
2423,Student_2423,16,14
2424,Student_2424,14,49
2425,Student_2425,12,13
2426,Student_2426,18,84
2427,Student_2427,11,37
2428,Student_2428,18,37
2429,Student_2429,12,47
2430,Student_2430,17,44
2431,Student_2431,15,100
2432,Student_2432,17,55
2433,Student_2433,18,8
2434,Student_2434,12,61
2435,Student_2435,18,15
2436,Student_2436,13,3
2437,Student_2437,13,98
2438,Student_2438,13,78
2439,Student_2439,14,98
2440,Student_2440,11,48
2441,Student_2441,14,53
2442,Student_2442,14,17
2443,Student_2443,16,24
2444,Student_2444,17,84
2445,Student_2445,13,35
2446,Student_2446,12,83
2447,Student_2447,12,71
2448,Student_2448,11,17
2449,Student_2449,10,51
2450,Student_2450,13,68
2451,Student_2451,12,23
2452,Student_2452,18,83
2453,Student_2453,15,55
2454,Student_2454,13,16
2455,Student_2455,15,58
2456,Student_2456,11,100
2457,Student_2457,13,15
2458,Student_2458,15,82
2459,Student_2459,14,20
2460,Student_2460,13,79
2461,Student_2461,18,74
2462,Student_2462,17,30
2463,Student_2463,15,32
2464,Student_2464,15,80
2465,Student_2465,15,46
2466,Student_2466,11,73
2467,Student_2467,13,14
2468,Student_2468,10,86
2469,Student_2469,14,71
2470,Student_2470,14,91
2471,Student_2471,12,13
2472,Student_2472,18,59
2473,Student_2473,18,60
2474,Student_2474,16,35
2475,Student_2475,14,46
2476,Student_2476,17,3
2477,Student_2477,11,75
2478,Student_2478,17,55
2479,Student_2479,11,5
2480,Student_2480,17,68
2481,Student_2481,12,47
2482,Student_2482,17,3
2483,Student_2483,18,97
2484,Student_2484,11,95
2485,Student_2485,14,51
2486,Student_2486,18,9
2487,Student_2487,14,76
2488,Student_2488,17,49
2489,Student_2489,15,30
2490,Student_2490,13,49
2491,Student_2491,12,52
2492,Student_2492,11,56
2493,Student_2493,16,44
2494,Student_2494,13,61
2495,Student_2495,14,92
2496,Student_2496,14,36
2497,Student_2497,15,73
2498,Student_2498,17,90
2499,Student_2499,18,46
2500,Student_2500,13,44
2501,Student_2501,17,60
2502,Student_2502,16,59
2503,Student_2503,15,81
2504,Student_2504,18,48
2505,Student_2505,11,100
2506,Student_2506,10,6
2507,Student_2507,17,0
2508,Student_2508,13,64
2509,Student_2509,17,30
2510,Student_2510,18,24
2511,Student_2511,10,31
2512,Student_2512,17,25
2513,Student_2513,14,3
2514,Student_2514,14,98
2515,Student_2515,15,22
2516,Student_2516,18,74
2517,Student_2517,10,77
2518,Student_2518,14,93
2519,Student_2519,16,3
2520,Student_2520,16,88
2521,Student_2521,16,53
2522,Student_2522,11,63
2523,Student_2523,12,65
2524,Student_2524,13,82
2525,Student_2525,17,33
2526,Student_2526,12,74
2527,Student_2527,11,53
2528,Student_2528,18,80
2529,Student_2529,10,100
2530,Student_2530,18,20
2531,Student_2531,16,100
2532,Student_2532,17,9
2533,Student_2533,12,0
2534,Student_2534,10,4
2535,Student_2535,16,34
2536,Student_2536,17,63
2537,Student_2537,16,6
2538,Student_2538,11,0
2539,Student_2539,16,94
2540,Student_2540,16,83
2541,Student_2541,15,81
2542,Student_2542,16,89
2543,Student_2543,17,70
2544,Student_2544,15,10
2545,Student_2545,10,40
2546,Student_2546,14,73
2547,Student_2547,10,28
2548,Student_2548,13,69
2549,Student_2549,13,2
2550,Student_2550,10,30
2551,Student_2551,13,55
2552,Student_2552,10,63
2553,Student_2553,17,58
2554,Student_2554,18,70
2555,Student_2555,10,0
2556,Student_2556,18,10
2557,Student_2557,14,87
2558,Student_2558,12,68
2559,Student_2559,10,11
2560,Student_2560,14,85
2561,Student_2561,17,24
2562,Student_2562,16,48
2563,Student_2563,10,14
2564,Student_2564,10,71
2565,Student_2565,13,67
2566,Student_2566,12,21
2567,Student_2567,12,87
2568,Student_2568,12,40
2569,Student_2569,17,29
2570,Student_2570,18,15
2571,Student_2571,13,26
2572,Student_2572,18,2
2573,Student_2573,12,58
2574,Student_2574,14,85
2575,Student_2575,12,55
2576,Student_2576,15,22
2577,Student_2577,18,3
2578,Student_2578,15,21
2579,Student_2579,13,42
2580,Student_2580,15,76
2581,Student_2581,11,18
2582,Student_2582,17,72
2583,Student_2583,14,87
2584,Student_2584,14,45
2585,Student_2585,15,82
2586,Student_2586,15,56
2587,Student_2587,10,64
2588,Student_2588,16,53
2589,Student_2589,12,46
2590,Student_2590,16,23
2591,Student_2591,17,30
2592,Student_2592,17,29
2593,Student_2593,14,56
2594,Student_2594,14,12
2595,Student_2595,11,92
2596,Student_2596,16,72
2597,Student_2597,12,40
2598,Student_2598,14,16
2599,Student_2599,12,89
2600,Student_2600,11,83
2601,Student_2601,15,72
2602,Student_2602,10,27
2603,Student_2603,16,40
2604,Student_2604,12,10
2605,Student_2605,10,19
2606,Student_2606,14,79
2607,Student_2607,10,72
2608,Student_2608,12,59
2609,Student_2609,16,90
2610,Student_2610,10,58
2611,Student_2611,17,47
2612,Student_2612,10,34
2613,Student_2613,12,94
2614,Student_2614,16,8
2615,Student_2615,12,94
2616,Student_2616,10,83
2617,Student_2617,13,13
2618,Student_2618,12,57
2619,Student_2619,17,87
2620,Student_2620,12,57
2621,Student_2621,17,91
2622,Student_2622,18,95
2623,Student_2623,13,42
2624,Student_2624,18,38
2625,Student_2625,13,94
2626,Student_2626,18,68
2627,Student_2627,10,11
2628,Student_2628,16,4
2629,Student_2629,14,57
2630,Student_2630,13,93
2631,Student_2631,15,85
2632,Student_2632,16,68
2633,Student_2633,10,14
2634,Student_2634,11,25
2635,Student_2635,16,88
2636,Student_2636,15,18
2637,Student_2637,18,28
2638,Student_2638,16,13
2639,Student_2639,18,68
2640,Student_2640,16,95
2641,Student_2641,12,27
2642,Student_2642,10,48
2643,Student_2643,17,64
2644,Student_2644,15,100
2645,Student_2645,10,10
2646,Student_2646,13,50
2647,Student_2647,18,38
2648,Student_2648,14,87
2649,Student_2649,13,48
2650,Student_2650,14,11
2651,Student_2651,11,64
2652,Student_2652,13,77
2653,Student_2653,13,0
2654,Student_2654,10,86
2655,Student_2655,16,18
2656,Student_2656,13,55
2657,Student_2657,17,41
2658,Student_2658,17,72
2659,Student_2659,11,37
2660,Student_2660,15,87
2661,Student_2661,14,73
2662,Student_2662,17,65
2663,Student_2663,11,80
2664,Student_2664,16,76
2665,Student_2665,15,3
2666,Student_2666,12,39
2667,Student_2667,11,94
2668,Student_2668,15,12
2669,Student_2669,16,74
2670,Student_2670,12,98
2671,Student_2671,15,5
2672,Student_2672,13,68
2673,Student_2673,16,47
2674,Student_2674,11,58
2675,Student_2675,18,8
2676,Student_2676,12,4
2677,Student_2677,13,67
2678,Student_2678,10,83
2679,Student_2679,11,78
2680,Student_2680,14,54
2681,Student_2681,12,10
2682,Student_2682,17,69
2683,Student_2683,10,24
2684,Student_2684,13,92
2685,Student_2685,13,84
2686,Student_2686,10,71
2687,Student_2687,11,95
2688,Student_2688,13,3
2689,Student_2689,14,74
2690,Student_2690,13,33
2691,Student_2691,14,91
2692,Student_2692,15,26
2693,Student_2693,10,73
2694,Student_2694,14,88
2695,Student_2695,18,4
2696,Student_2696,14,40
2697,Student_2697,16,76
2698,Student_2698,12,45
2699,Student_2699,16,26
2700,Student_2700,16,22
2701,Student_2701,14,13
2702,Student_2702,18,86
2703,Student_2703,11,58
2704,Student_2704,10,7
2705,Student_2705,16,38
2706,Student_2706,17,37
2707,Student_2707,11,18
2708,Student_2708,12,43
2709,Student_2709,10,33
2710,Student_2710,12,34
2711,Student_2711,16,74
2712,Student_2712,14,22
2713,Student_2713,13,64
2714,Student_2714,13,57
2715,Student_2715,10,57
2716,Student_2716,12,66
2717,Student_2717,15,55
2718,Student_2718,18,88
2719,Student_2719,17,68
2720,Student_2720,10,55
2721,Student_2721,18,83
2722,Student_2722,17,61
2723,Student_2723,17,29
2724,Student_2724,14,20
2725,Student_2725,13,15
2726,Student_2726,12,90
2727,Student_2727,10,71
2728,Student_2728,12,94
2729,Student_2729,12,60
2730,Student_2730,14,47
2731,Student_2731,16,6
2732,Student_2732,14,67
2733,Student_2733,10,58
2734,Student_2734,18,100
2735,Student_2735,18,24
2736,Student_2736,17,53
2737,Student_2737,18,65
2738,Student_2738,14,65
2739,Student_2739,18,56
2740,Student_2740,10,78
2741,Student_2741,13,20
2742,Student_2742,12,73
2743,Student_2743,11,62
2744,Student_2744,11,90
2745,Student_2745,15,85
2746,Student_2746,17,31
2747,Student_2747,15,27
2748,Student_2748,11,99
2749,Student_2749,17,53
2750,Student_2750,15,91
2751,Student_2751,13,16
2752,Student_2752,16,64
2753,Student_2753,12,81
2754,Student_2754,13,95
2755,Student_2755,18,34
2756,Student_2756,12,73
2757,Student_2757,14,54
2758,Student_2758,18,6
2759,Student_2759,16,69
2760,Student_2760,10,69
2761,Student_2761,11,93
2762,Student_2762,10,50
2763,Student_2763,15,23
2764,Student_2764,14,4
2765,Student_2765,11,41
2766,Student_2766,18,30
2767,Student_2767,14,76
2768,Student_2768,12,35
2769,Student_2769,14,95
2770,Student_2770,16,97
2771,Student_2771,10,62
2772,Student_2772,12,93
2773,Student_2773,17,76
2774,Student_2774,14,55
2775,Student_2775,14,18
2776,Student_2776,13,46
2777,Student_2777,10,56
2778,Student_2778,11,87
2779,Student_2779,14,48
2780,Student_2780,11,90
2781,Student_2781,10,68
2782,Student_2782,17,13
2783,Student_2783,18,100
2784,Student_2784,17,53
2785,Student_2785,17,39
2786,Student_2786,12,66
2787,Student_2787,18,10
2788,Student_2788,11,64
2789,Student_2789,18,50
2790,Student_2790,18,41
2791,Student_2791,16,96
2792,Student_2792,18,52
2793,Student_2793,15,22
2794,Student_2794,12,46
2795,Student_2795,13,92
2796,Student_2796,15,17
2797,Student_2797,10,21
2798,Student_2798,15,1
2799,Student_2799,18,1
2800,Student_2800,11,83
2801,Student_2801,17,73
2802,Student_2802,18,35
2803,Student_2803,18,70
2804,Student_2804,18,39
2805,Student_2805,14,96
2806,Student_2806,18,97
2807,Student_2807,16,39
2808,Student_2808,11,86
2809,Student_2809,14,78
2810,Student_2810,16,31
2811,Student_2811,12,23
2812,Student_2812,15,46
2813,Student_2813,15,78
2814,Student_2814,11,96
2815,Student_2815,15,77
2816,Student_2816,16,86
2817,Student_2817,14,60
2818,Student_2818,10,84
2819,Student_2819,10,79
2820,Student_2820,13,38
2821,Student_2821,18,55
2822,Student_2822,12,81
2823,Student_2823,15,4
2824,Student_2824,11,81
2825,Student_2825,12,17
2826,Student_2826,17,51
2827,Student_2827,16,81
2828,Student_2828,10,25
2829,Student_2829,13,24
2830,Student_2830,10,40
2831,Student_2831,14,90
2832,Student_2832,15,0
2833,Student_2833,11,91
2834,Student_2834,12,15
2835,Student_2835,13,99
2836,Student_2836,18,96
2837,Student_2837,18,49
2838,Student_2838,10,51
2839,Student_2839,16,48
2840,Student_2840,13,64
2841,Student_2841,13,9
2842,Student_2842,16,3
2843,Student_2843,18,5
2844,Student_2844,18,44
2845,Student_2845,15,27
2846,Student_2846,13,62
2847,Student_2847,17,100
2848,Student_2848,12,39
2849,Student_2849,15,57
2850,Student_2850,13,41
2851,Student_2851,15,85
2852,Student_2852,12,91
2853,Student_2853,11,88
2854,Student_2854,18,98
2855,Student_2855,10,2
2856,Student_2856,14,84
2857,Student_2857,11,75
2858,Student_2858,10,23
2859,Student_2859,10,96
2860,Student_2860,11,14
2861,Student_2861,17,68
2862,Student_2862,12,22
2863,Student_2863,18,43
2864,Student_2864,15,72
2865,Student_2865,13,56
2866,Student_2866,15,43
2867,Student_2867,14,32
2868,Student_2868,16,84
2869,Student_2869,12,14
2870,Student_2870,13,43
2871,Student_2871,18,91
2872,Student_2872,18,85
2873,Student_2873,18,40
2874,Student_2874,13,77
2875,Student_2875,17,83
2876,Student_2876,14,89
2877,Student_2877,14,54
2878,Student_2878,11,20
2879,Student_2879,15,25
2880,Student_2880,11,29
2881,Student_2881,12,59
2882,Student_2882,17,3
2883,Student_2883,11,64
2884,Student_2884,10,36
2885,Student_2885,10,29
2886,Student_2886,18,88
2887,Student_2887,14,46
2888,Student_2888,13,9
2889,Student_2889,17,83
2890,Student_2890,17,4
2891,Student_2891,12,73
2892,Student_2892,16,78
2893,Student_2893,16,35
2894,Student_2894,15,83
2895,Student_2895,11,52
2896,Student_2896,17,46
2897,Student_2897,14,4
2898,Student_2898,12,29
2899,Student_2899,13,94
2900,Student_2900,10,39
2901,Student_2901,11,55
2902,Student_2902,16,53
2903,Student_2903,10,59
2904,Student_2904,13,6
2905,Student_2905,14,36
2906,Student_2906,10,73
2907,Student_2907,18,20
2908,Student_2908,12,20
2909,Student_2909,12,1
2910,Student_2910,12,44
2911,Student_2911,12,89
2912,Student_2912,10,5
2913,Student_2913,16,19
2914,Student_2914,18,31
2915,Student_2915,12,73
2916,Student_2916,15,64
2917,Student_2917,16,42
2918,Student_2918,17,76
2919,Student_2919,13,61
2920,Student_2920,12,90
2921,Student_2921,12,82
2922,Student_2922,16,25
2923,Student_2923,17,27
2924,Student_2924,11,12
2925,Student_2925,13,34
2926,Student_2926,18,100
2927,Student_2927,17,40
2928,Student_2928,18,22
2929,Student_2929,16,77
2930,Student_2930,13,54
2931,Student_2931,15,15
2932,Student_2932,15,38
2933,Student_2933,10,41
2934,Student_2934,14,76
2935,Student_2935,16,2
2936,Student_2936,11,27
2937,Student_2937,17,52
2938,Student_2938,15,27
2939,Student_2939,18,63
2940,Student_2940,10,48
2941,Student_2941,12,36
2942,Student_2942,15,95
2943,Student_2943,12,63
2944,Student_2944,16,13
2945,Student_2945,16,56
2946,Student_2946,10,78
2947,Student_2947,14,71
2948,Student_2948,14,17
2949,Student_2949,13,98
2950,Student_2950,18,45
2951,Student_2951,17,16
2952,Student_2952,16,18
2953,Student_2953,16,9
2954,Student_2954,14,81
2955,Student_2955,18,12
2956,Student_2956,16,12
2957,Student_2957,16,85
2958,Student_2958,17,34
2959,Student_2959,12,3
2960,Student_2960,17,5
2961,Student_2961,11,14
2962,Student_2962,13,21
2963,Student_2963,13,67
2964,Student_2964,18,15
2965,Student_2965,17,12
2966,Student_2966,16,77
2967,Student_2967,16,67
2968,Student_2968,15,43
2969,Student_2969,18,55
2970,Student_2970,14,31
2971,Student_2971,13,48
2972,Student_2972,11,51
2973,Student_2973,17,39
2974,Student_2974,16,91
2975,Student_2975,13,1
2976,Student_2976,10,78
2977,Student_2977,17,12
2978,Student_2978,10,80
2979,Student_2979,16,62
2980,Student_2980,18,85
2981,Student_2981,13,9
2982,Student_2982,12,56
2983,Student_2983,16,50
2984,Student_2984,17,71
2985,Student_2985,14,53
2986,Student_2986,18,54
2987,Student_2987,10,43
2988,Student_2988,14,31
2989,Student_2989,16,48
2990,Student_2990,17,11
2991,Student_2991,11,97
2992,Student_2992,17,72
2993,Student_2993,14,96
2994,Student_2994,13,22
2995,Student_2995,11,88
2996,Student_2996,17,81
2997,Student_2997,11,68
2998,Student_2998,12,63
2999,Student_2999,12,31
3000,Student_3000,17,82
3001,Student_3001,16,50
3002,Student_3002,17,7
3003,Student_3003,12,31
3004,Student_3004,15,94
3005,Student_3005,15,85
3006,Student_3006,17,99
3007,Student_3007,18,63
3008,Student_3008,10,24
3009,Student_3009,16,16
3010,Student_3010,10,18
3011,Student_3011,14,1
3012,Student_3012,12,39
3013,Student_3013,12,19
3014,Student_3014,13,41
3015,Student_3015,15,94
3016,Student_3016,13,43
3017,Student_3017,16,88
3018,Student_3018,13,61
3019,Student_3019,10,24
3020,Student_3020,17,35
3021,Student_3021,12,8
3022,Student_3022,13,33
3023,Student_3023,16,68
3024,Student_3024,12,7
3025,Student_3025,10,20
3026,Student_3026,13,38
3027,Student_3027,18,99
3028,Student_3028,15,79
3029,Student_3029,16,74
3030,Student_3030,15,11
3031,Student_3031,11,78
3032,Student_3032,13,79
3033,Student_3033,16,60
3034,Student_3034,10,100
3035,Student_3035,12,32
3036,Student_3036,12,95
3037,Student_3037,13,92
3038,Student_3038,18,1
3039,Student_3039,10,45
3040,Student_3040,14,98
3041,Student_3041,11,10
3042,Student_3042,18,55
3043,Student_3043,11,98
3044,Student_3044,13,56
3045,Student_3045,16,19
3046,Student_3046,16,58
3047,Student_3047,13,20
3048,Student_3048,13,52
3049,Student_3049,13,7
3050,Student_3050,12,61
3051,Student_3051,11,52
3052,Student_3052,14,74
3053,Student_3053,12,63
3054,Student_3054,12,55
3055,Student_3055,15,69
3056,Student_3056,18,14
3057,Student_3057,15,60
3058,Student_3058,10,17
3059,Student_3059,10,93
3060,Student_3060,18,6
3061,Student_3061,12,43
3062,Student_3062,10,70
3063,Student_3063,15,46
3064,Student_3064,15,9
3065,Student_3065,15,55
3066,Student_3066,12,64
3067,Student_3067,10,71
3068,Student_3068,18,37
3069,Student_3069,12,56
3070,Student_3070,16,45
3071,Student_3071,16,67
3072,Student_3072,15,58
3073,Student_3073,12,53
3074,Student_3074,12,25
3075,Student_3075,15,0
3076,Student_3076,17,17
3077,Student_3077,18,11
3078,Student_3078,10,45
3079,Student_3079,11,61
3080,Student_3080,18,21
3081,Student_3081,16,94
3082,Student_3082,17,0
3083,Student_3083,11,78
3084,Student_3084,15,63
3085,Student_3085,16,37
3086,Student_3086,16,5
3087,Student_3087,13,63
3088,Student_3088,10,38
3089,Student_3089,15,94
3090,Student_3090,12,54
3091,Student_3091,14,94
3092,Student_3092,18,22
3093,Student_3093,13,73
3094,Student_3094,17,62
3095,Student_3095,11,74
3096,Student_3096,16,21
3097,Student_3097,18,67
3098,Student_3098,10,50
3099,Student_3099,10,75
3100,Student_3100,13,33
3101,Student_3101,10,89
3102,Student_3102,16,8
3103,Student_3103,18,81
3104,Student_3104,13,86
3105,Student_3105,12,82
3106,Student_3106,13,51
3107,Student_3107,16,44
3108,Student_3108,10,100
3109,Student_3109,15,23
3110,Student_3110,15,55
3111,Student_3111,15,67
3112,Student_3112,12,70
3113,Student_3113,16,20
3114,Student_3114,10,66
3115,Student_3115,11,82
3116,Student_3116,17,5
3117,Student_3117,16,92
3118,Student_3118,10,2
3119,Student_3119,12,35
3120,Student_3120,11,1
3121,Student_3121,12,7
3122,Student_3122,12,92
3123,Student_3123,10,35
3124,Student_3124,14,42
3125,Student_3125,16,21
3126,Student_3126,15,60
3127,Student_3127,16,60
3128,Student_3128,10,37
3129,Student_3129,18,33
3130,Student_3130,17,89
3131,Student_3131,17,38
3132,Student_3132,17,49
3133,Student_3133,18,28
3134,Student_3134,14,79
3135,Student_3135,11,40
3136,Student_3136,15,51
3137,Student_3137,16,25
3138,Student_3138,16,99
3139,Student_3139,14,29
3140,Student_3140,10,77
3141,Student_3141,13,43
3142,Student_3142,18,20
3143,Student_3143,15,80
3144,Student_3144,14,33
3145,Student_3145,12,87
3146,Student_3146,13,92
3147,Student_3147,18,86
3148,Student_3148,15,3
3149,Student_3149,17,79
3150,Student_3150,14,41
3151,Student_3151,15,88
3152,Student_3152,12,64
3153,Student_3153,16,84
3154,Student_3154,13,50
3155,Student_3155,13,54
3156,Student_3156,15,14
3157,Student_3157,18,79
3158,Student_3158,10,42
3159,Student_3159,17,50
3160,Student_3160,12,79
3161,Student_3161,13,60
3162,Student_3162,10,20
3163,Student_3163,12,59
3164,Student_3164,14,41
3165,Student_3165,10,47
3166,Student_3166,14,2
3167,Student_3167,18,21
3168,Student_3168,10,28
3169,Student_3169,16,72
3170,Student_3170,13,1
3171,Student_3171,15,41
3172,Student_3172,12,93
3173,Student_3173,11,11
3174,Student_3174,11,52
3175,Student_3175,10,79
3176,Student_3176,11,95
3177,Student_3177,15,75
3178,Student_3178,17,72
3179,Student_3179,17,83
3180,Student_3180,16,45
3181,Student_3181,10,81
3182,Student_3182,12,0
3183,Student_3183,12,93
3184,Student_3184,12,44
3185,Student_3185,14,55
3186,Student_3186,14,25
3187,Student_3187,13,74
3188,Student_3188,13,7
3189,Student_3189,17,88
3190,Student_3190,17,83
3191,Student_3191,12,21
3192,Student_3192,18,81
3193,Student_3193,18,79
3194,Student_3194,12,63
3195,Student_3195,13,37
3196,Student_3196,14,27
3197,Student_3197,18,23
3198,Student_3198,17,32
3199,Student_3199,10,91
3200,Student_3200,13,7
3201,Student_3201,14,83
3202,Student_3202,14,35
3203,Student_3203,11,52
3204,Student_3204,17,80
3205,Student_3205,16,89
3206,Student_3206,17,34
3207,Student_3207,17,46
3208,Student_3208,16,41
3209,Student_3209,13,1
3210,Student_3210,15,29
3211,Student_3211,11,46
3212,Student_3212,16,41
3213,Student_3213,11,72
3214,Student_3214,16,38
3215,Student_3215,12,49
3216,Student_3216,11,43
3217,Student_3217,11,74
3218,Student_3218,10,87
3219,Student_3219,16,53
3220,Student_3220,16,79
3221,Student_3221,14,29
3222,Student_3222,11,54
3223,Student_3223,10,34
3224,Student_3224,10,41
3225,Student_3225,11,73
3226,Student_3226,18,89
3227,Student_3227,12,12
3228,Student_3228,13,64
3229,Student_3229,10,58
3230,Student_3230,12,11
3231,Student_3231,14,21
3232,Student_3232,15,31
3233,Student_3233,12,16
3234,Student_3234,10,24
3235,Student_3235,13,27
3236,Student_3236,12,33
3237,Student_3237,11,75
3238,Student_3238,18,57
3239,Student_3239,15,99
3240,Student_3240,15,41
3241,Student_3241,13,76
3242,Student_3242,13,88
3243,Student_3243,14,68
3244,Student_3244,16,41
3245,Student_3245,16,76
3246,Student_3246,11,20
3247,Student_3247,14,33
3248,Student_3248,13,55
3249,Student_3249,17,58
3250,Student_3250,15,2
3251,Student_3251,14,95
3252,Student_3252,11,70
3253,Student_3253,15,50
3254,Student_3254,11,94
3255,Student_3255,13,44
3256,Student_3256,11,99
3257,Student_3257,16,51
3258,Student_3258,11,11
3259,Student_3259,13,77
3260,Student_3260,18,68
3261,Student_3261,11,78
3262,Student_3262,14,96
3263,Student_3263,13,78
3264,Student_3264,10,61
3265,Student_3265,17,86
3266,Student_3266,10,67
3267,Student_3267,14,41
3268,Student_3268,15,89
3269,Student_3269,15,22
3270,Student_3270,16,72
3271,Student_3271,12,89
3272,Student_3272,10,73
3273,Student_3273,16,70
3274,Student_3274,14,76
3275,Student_3275,17,46
3276,Student_3276,17,88
3277,Student_3277,17,20
3278,Student_3278,14,12
3279,Student_3279,13,28
3280,Student_3280,17,53
3281,Student_3281,14,51
3282,Student_3282,11,82
3283,Student_3283,17,40
3284,Student_3284,17,48
3285,Student_3285,14,1
3286,Student_3286,10,41
3287,Student_3287,13,65
3288,Student_3288,17,1
3289,Student_3289,18,28
3290,Student_3290,11,21
3291,Student_3291,10,4
3292,Student_3292,17,48
3293,Student_3293,13,18
3294,Student_3294,14,75
3295,Student_3295,18,85
3296,Student_3296,10,55
3297,Student_3297,15,99
3298,Student_3298,10,45
3299,Student_3299,13,51
3300,Student_3300,17,99
3301,Student_3301,13,23
3302,Student_3302,18,95
3303,Student_3303,15,4
3304,Student_3304,12,45
3305,Student_3305,11,7
3306,Student_3306,13,73
3307,Student_3307,13,61
3308,Student_3308,10,71
3309,Student_3309,13,37
3310,Student_3310,14,37
3311,Student_3311,16,4
3312,Student_3312,15,35
3313,Student_3313,16,93
3314,Student_3314,10,38
3315,Student_3315,11,83
3316,Student_3316,15,85
3317,Student_3317,14,37
3318,Student_3318,10,63
3319,Student_3319,17,9
3320,Student_3320,16,10
3321,Student_3321,14,4
3322,Student_3322,10,58
3323,Student_3323,16,43
3324,Student_3324,15,55
3325,Student_3325,17,52
3326,Student_3326,16,35
3327,Student_3327,17,68
3328,Student_3328,14,76
3329,Student_3329,11,1
3330,Student_3330,16,20
3331,Student_3331,15,72
3332,Student_3332,16,39
3333,Student_3333,11,66
3334,Student_3334,11,35
3335,Student_3335,18,39
3336,Student_3336,16,16
3337,Student_3337,18,26
3338,Student_3338,16,61
3339,Student_3339,15,43
3340,Student_3340,15,78
3341,Student_3341,18,86
3342,Student_3342,15,54
3343,Student_3343,15,76
3344,Student_3344,11,30
3345,Student_3345,14,41
3346,Student_3346,16,71
3347,Student_3347,12,39
3348,Student_3348,11,59
3349,Student_3349,12,18
3350,Student_3350,12,60
3351,Student_3351,11,87
3352,Student_3352,13,87
3353,Student_3353,18,73
3354,Student_3354,14,75
3355,Student_3355,11,56
3356,Student_3356,10,59
3357,Student_3357,16,13
3358,Student_3358,13,44
3359,Student_3359,17,45
3360,Student_3360,15,96
3361,Student_3361,17,43
3362,Student_3362,12,55
3363,Student_3363,16,53
3364,Student_3364,12,64
3365,Student_3365,18,75
3366,Student_3366,15,22
3367,Student_3367,12,53
3368,Student_3368,12,83
3369,Student_3369,11,46
3370,Student_3370,16,28
3371,Student_3371,11,66
3372,Student_3372,15,83
3373,Student_3373,12,6
3374,Student_3374,15,78
3375,Student_3375,17,82
3376,Student_3376,17,46
3377,Student_3377,16,99
3378,Student_3378,11,79
3379,Student_3379,10,78
3380,Student_3380,16,75
3381,Student_3381,13,15
3382,Student_3382,13,21
3383,Student_3383,10,46
3384,Student_3384,12,26
3385,Student_3385,10,41
3386,Student_3386,17,89
3387,Student_3387,12,83
3388,Student_3388,15,63
3389,Student_3389,10,86
3390,Student_3390,16,79
3391,Student_3391,12,43
3392,Student_3392,18,20
3393,Student_3393,17,51
3394,Student_3394,12,74
3395,Student_3395,18,44
3396,Student_3396,18,67
3397,Student_3397,17,9
3398,Student_3398,17,75
3399,Student_3399,12,82
3400,Student_3400,15,71
3401,Student_3401,10,97
3402,Student_3402,10,83
3403,Student_3403,18,91
3404,Student_3404,12,94
3405,Student_3405,16,80
3406,Student_3406,17,68
3407,Student_3407,17,0
3408,Student_3408,18,47
3409,Student_3409,12,57
3410,Student_3410,10,30
3411,Student_3411,13,32
3412,Student_3412,11,97
3413,Student_3413,10,90
3414,Student_3414,13,85
3415,Student_3415,17,41
3416,Student_3416,15,1
3417,Student_3417,12,8
3418,Student_3418,15,31
3419,Student_3419,12,1
3420,Student_3420,10,1
3421,Student_3421,16,92
3422,Student_3422,15,71
3423,Student_3423,16,31
3424,Student_3424,10,13
3425,Student_3425,17,51
3426,Student_3426,15,0
3427,Student_3427,15,94
3428,Student_3428,15,41
3429,Student_3429,17,40
3430,Student_3430,15,39
3431,Student_3431,15,7
3432,Student_3432,18,64
3433,Student_3433,16,74
3434,Student_3434,13,68
3435,Student_3435,16,13
3436,Student_3436,13,58
3437,Student_3437,12,57
3438,Student_3438,15,87
3439,Student_3439,18,38
3440,Student_3440,18,37
3441,Student_3441,13,62
3442,Student_3442,14,63
3443,Student_3443,11,47
3444,Student_3444,18,44
3445,Student_3445,18,49
3446,Student_3446,15,86
3447,Student_3447,17,46
3448,Student_3448,16,94
3449,Student_3449,15,50
3450,Student_3450,10,95
3451,Student_3451,14,84
3452,Student_3452,16,36
3453,Student_3453,16,87
3454,Student_3454,13,11
3455,Student_3455,18,93
3456,Student_3456,11,63
3457,Student_3457,14,5
3458,Student_3458,16,65
3459,Student_3459,16,98
3460,Student_3460,15,7
3461,Student_3461,12,56
3462,Student_3462,11,75
3463,Student_3463,15,81
3464,Student_3464,15,41
3465,Student_3465,11,20
3466,Student_3466,16,4
3467,Student_3467,14,58
3468,Student_3468,16,45
3469,Student_3469,17,95
3470,Student_3470,11,6
3471,Student_3471,10,69
3472,Student_3472,17,2
3473,Student_3473,15,17
3474,Student_3474,16,45
3475,Student_3475,17,45
3476,Student_3476,17,69
3477,Student_3477,18,91
3478,Student_3478,14,64
3479,Student_3479,14,96
3480,Student_3480,13,89
3481,Student_3481,11,59
3482,Student_3482,15,84
3483,Student_3483,12,64
3484,Student_3484,18,7
3485,Student_3485,15,74
3486,Student_3486,15,9
3487,Student_3487,13,60
